Vernier Format 2
ecg1.txt 10/19/2025 10:49:7
Run 1
Time	Potential	EKG	
13.105	0.324	0.099	
13.110	-0.052	0.104	
13.115	-0.159	0.089	
13.120	0.191	0.057	
13.125	0.079	0.045	
13.130	-0.200	0.038	
13.135	0.024	0.013	
13.140	0.180	0.000	
13.145	-0.167	0.004	
13.150	-0.098	-0.007	
13.155	0.263	-0.015	
13.160	-0.077	-0.001	
13.165	-0.168	0.004	
13.170	0.188	-0.005	
13.175	0.079	0.005	
13.180	-0.187	0.016	
13.185	0.058	0.008	
13.190	0.258	0.011	
13.195	-0.109	0.032	
13.200	-0.038	0.036	
13.205	0.311	0.038	
13.210	-0.042	0.056	
13.215	-0.135	0.060	
13.220	0.217	0.046	
13.225	0.026	0.045	
13.230	-0.225	0.039	
13.235	-0.005	0.009	
13.240	0.163	-0.011	
13.245	-0.181	-0.012	
13.250	-0.129	-0.026	
13.255	0.175	-0.040	
13.260	-0.115	-0.034	
13.265	-0.220	-0.038	
13.270	0.085	-0.054	
13.275	0.018	-0.054	
13.280	-0.205	-0.048	
13.285	-0.017	-0.055	
13.290	0.120	-0.053	
13.295	-0.213	-0.042	
13.300	-0.115	-0.049	
13.305	0.299	-0.049	
13.310	0.058	-0.016	
13.315	-0.011	0.023	
13.320	0.417	0.058	
13.325	0.221	0.113	
13.330	-0.161	0.151	
13.335	0.010	0.138	
13.340	0.096	0.104	
13.345	-0.225	0.067	
13.350	-0.159	0.013	
13.355	0.148	-0.034	
13.360	-0.112	-0.050	
13.365	-0.184	-0.061	
13.370	0.149	-0.070	
13.375	0.038	-0.054	
13.380	-0.208	-0.036	
13.385	-0.019	-0.039	
13.390	0.157	-0.037	
13.395	-0.168	-0.023	
13.400	-0.095	-0.025	
13.405	0.252	-0.026	
13.410	-0.063	-0.006	
13.415	-0.159	0.004	
13.420	0.232	0.001	
13.425	0.133	0.019	
13.430	-0.187	0.039	
13.435	0.030	0.032	
13.440	0.235	0.028	
13.445	-0.142	0.037	
13.450	-0.087	0.028	
13.455	0.235	0.015	
13.460	-0.074	0.020	
13.465	-0.197	0.014	
13.470	0.156	-0.006	
13.475	0.088	-0.006	
13.480	-0.167	0.003	
13.485	0.084	-0.000	
13.490	0.299	0.012	
13.495	-0.121	0.041	
13.500	-0.086	0.047	
13.505	0.269	0.040	
13.510	-0.055	0.047	
13.515	-0.170	0.042	
13.520	0.185	0.022	
13.525	0.114	0.022	
13.530	-0.168	0.030	
13.535	0.064	0.021	
13.540	0.327	0.025	
13.545	-0.090	0.052	
13.550	-0.063	0.059	
13.555	0.295	0.056	
13.560	-0.042	0.066	
13.565	-0.171	0.061	
13.570	0.166	0.037	
13.575	0.091	0.030	
13.580	-0.188	0.028	
13.585	0.035	0.011	
13.590	0.267	0.007	
13.595	-0.126	0.024	
13.600	-0.069	0.026	
13.605	0.319	0.025	
13.610	0.009	0.046	
13.615	-0.138	0.057	
13.620	0.221	0.050	
13.625	0.152	0.058	
13.630	-0.158	0.069	
13.635	0.038	0.055	
13.640	0.226	0.045	
13.645	-0.171	0.047	
13.650	-0.156	0.026	
13.655	0.148	-0.004	
13.660	-0.104	-0.017	
13.665	-0.205	-0.032	
13.670	0.113	-0.052	
13.675	0.062	-0.049	
13.680	-0.203	-0.036	
13.685	-0.020	-0.040	
13.690	0.145	-0.040	
13.695	-0.170	-0.027	
13.700	-0.103	-0.030	
13.705	0.307	-0.029	
13.710	0.049	0.003	
13.715	-0.061	0.034	
13.720	0.377	0.057	
13.725	0.238	0.100	
13.730	-0.153	0.136	
13.735	0.023	0.126	
13.740	0.188	0.102	
13.745	-0.190	0.080	
13.750	-0.159	0.039	
13.755	0.169	-0.004	
13.760	-0.068	-0.019	
13.765	-0.194	-0.031	
13.770	0.159	-0.044	
13.775	0.133	-0.031	
13.780	-0.170	-0.007	
13.785	0.059	-0.001	
13.790	0.258	0.012	
13.795	-0.136	0.036	
13.800	-0.090	0.037	
13.805	0.287	0.029	
13.810	0.021	0.043	
13.815	-0.110	0.052	
13.820	0.240	0.049	
13.825	0.186	0.064	
13.830	-0.133	0.081	
13.835	0.096	0.076	
13.840	0.347	0.078	
13.845	-0.071	0.098	
13.850	-0.028	0.097	
13.855	0.394	0.092	
13.860	0.096	0.112	
13.865	-0.104	0.123	
13.870	0.273	0.113	
13.875	0.270	0.120	
13.880	-0.118	0.134	
13.885	0.143	0.124	
13.890	0.388	0.122	
13.895	-0.035	0.139	
13.900	-0.023	0.135	
13.905	0.408	0.124	
13.910	0.085	0.136	
13.915	-0.092	0.139	
13.920	0.340	0.126	
13.925	0.299	0.137	
13.930	-0.106	0.156	
13.935	0.146	0.147	
13.940	0.408	0.143	
13.945	-0.022	0.158	
13.950	-0.026	0.152	
13.955	0.394	0.136	
13.960	0.104	0.142	
13.965	-0.075	0.144	
13.970	0.333	0.131	
13.975	0.301	0.142	
13.980	-0.106	0.159	
13.985	0.113	0.148	
13.990	0.441	0.141	
13.995	0.024	0.158	
14.000	0.013	0.161	
14.005	0.418	0.154	
14.010	0.091	0.166	
14.015	-0.106	0.164	
14.020	0.247	0.139	
14.025	0.195	0.127	
14.030	-0.164	0.120	
14.035	0.032	0.090	
14.040	0.281	0.067	
14.045	-0.138	0.064	
14.050	-0.142	0.045	
14.055	0.227	0.018	
14.060	-0.055	0.013	
14.065	-0.203	0.004	
14.070	0.111	-0.017	
14.075	0.119	-0.018	
14.080	-0.203	-0.008	
14.085	-0.054	-0.018	
14.090	0.191	-0.025	
14.095	-0.158	-0.016	
14.100	-0.153	-0.021	
14.105	0.220	-0.031	
14.110	0.013	-0.017	
14.115	-0.089	0.001	
14.120	0.376	0.019	
14.125	0.321	0.070	
14.130	-0.141	0.122	
14.135	0.007	0.128	
14.140	0.211	0.111	
14.145	-0.164	0.094	
14.150	-0.150	0.056	
14.155	0.201	0.015	
14.160	-0.049	0.002	
14.165	-0.185	-0.009	
14.170	0.139	-0.026	
14.175	0.128	-0.019	
14.180	-0.182	-0.002	
14.185	0.015	-0.004	
14.190	0.240	0.000	
14.195	-0.119	0.019	
14.200	-0.092	0.021	
14.205	0.313	0.018	
14.210	0.001	0.038	
14.215	-0.181	0.047	
14.220	0.152	0.034	
14.225	0.180	0.035	
14.230	-0.144	0.046	
14.235	0.027	0.039	
14.240	0.302	0.038	
14.245	-0.098	0.056	
14.250	-0.095	0.054	
14.255	0.316	0.045	
14.260	0.072	0.060	
14.265	-0.119	0.072	
14.270	0.240	0.068	
14.275	0.241	0.081	
14.280	-0.118	0.101	
14.285	0.084	0.096	
14.290	0.377	0.095	
14.295	-0.060	0.113	
14.300	-0.072	0.110	
14.305	0.318	0.093	
14.310	0.044	0.096	
14.315	-0.145	0.091	
14.320	0.181	0.069	
14.325	0.139	0.062	
14.330	-0.193	0.059	
14.335	-0.017	0.035	
14.340	0.230	0.017	
14.345	-0.129	0.019	
14.350	-0.129	0.010	
14.355	0.249	-0.003	
14.360	-0.008	0.008	
14.365	-0.188	0.014	
14.370	0.156	0.004	
14.375	0.192	0.013	
14.380	-0.155	0.032	
14.385	0.036	0.032	
14.390	0.336	0.038	
14.395	-0.066	0.064	
14.400	-0.081	0.070	
14.405	0.321	0.064	
14.410	0.042	0.078	
14.415	-0.150	0.082	
14.420	0.177	0.065	
14.425	0.189	0.063	
14.430	-0.161	0.068	
14.435	0.010	0.053	
14.440	0.299	0.043	
14.445	-0.104	0.053	
14.450	-0.138	0.046	
14.455	0.174	0.025	
14.460	-0.042	0.018	
14.465	-0.205	0.005	
14.470	0.107	-0.017	
14.475	0.136	-0.019	
14.480	-0.184	-0.007	
14.485	-0.025	-0.012	
14.490	0.223	-0.012	
14.495	-0.153	0.002	
14.500	-0.168	-0.003	
14.505	0.203	-0.018	
14.510	0.055	-0.009	
14.515	-0.080	0.008	
14.520	0.392	0.028	
14.525	0.443	0.086	
14.530	-0.054	0.155	
14.535	0.061	0.178	
14.540	0.249	0.172	
14.545	-0.141	0.156	
14.550	-0.158	0.111	
14.555	0.177	0.055	
14.560	-0.028	0.025	
14.565	-0.176	0.004	
14.570	0.113	-0.020	
14.575	0.122	-0.020	
14.580	-0.187	-0.009	
14.585	-0.034	-0.015	
14.590	0.263	-0.014	
14.595	-0.097	0.007	
14.600	-0.124	0.013	
14.605	0.269	0.010	
14.610	0.029	0.028	
14.615	-0.158	0.039	
14.620	0.166	0.031	
14.625	0.211	0.040	
14.630	-0.138	0.057	
14.635	0.024	0.054	
14.640	0.333	0.053	
14.645	-0.043	0.073	
14.650	-0.061	0.078	
14.655	0.356	0.074	
14.660	0.097	0.094	
14.665	-0.129	0.105	
14.670	0.214	0.094	
14.675	0.255	0.097	
14.680	-0.129	0.108	
14.685	0.020	0.094	
14.690	0.325	0.081	
14.695	-0.052	0.088	
14.700	-0.068	0.082	
14.705	0.345	0.072	
14.710	0.097	0.086	
14.715	-0.119	0.097	
14.720	0.233	0.089	
14.725	0.295	0.098	
14.730	-0.124	0.116	
14.735	0.020	0.107	
14.740	0.301	0.093	
14.745	-0.081	0.094	
14.750	-0.101	0.078	
14.755	0.282	0.056	
14.760	0.044	0.059	
14.765	-0.156	0.059	
14.770	0.168	0.043	
14.775	0.233	0.047	
14.780	-0.113	0.064	
14.785	0.068	0.064	
14.790	0.356	0.070	
14.795	-0.048	0.093	
14.800	-0.080	0.096	
14.805	0.301	0.084	
14.810	0.072	0.090	
14.815	-0.155	0.090	
14.820	0.151	0.069	
14.825	0.194	0.062	
14.830	-0.161	0.064	
14.835	-0.022	0.047	
14.840	0.266	0.032	
14.845	-0.097	0.038	
14.850	-0.144	0.031	
14.855	0.204	0.013	
14.860	-0.019	0.014	
14.865	-0.208	0.009	
14.870	0.065	-0.012	
14.875	0.151	-0.016	
14.880	-0.164	-0.006	
14.885	-0.026	-0.009	
14.890	0.266	-0.007	
14.895	-0.084	0.015	
14.900	-0.126	0.022	
14.905	0.214	0.015	
14.910	0.018	0.024	
14.915	-0.177	0.027	
14.920	0.180	0.017	
14.925	0.345	0.033	
14.930	0.010	0.075	
14.935	0.324	0.114	
14.940	0.618	0.171	
14.945	0.145	0.246	
14.950	-0.020	0.279	
14.955	0.322	0.263	
14.960	0.055	0.238	
14.965	-0.176	0.194	
14.970	0.107	0.127	
14.975	0.183	0.081	
14.980	-0.142	0.059	
14.985	-0.019	0.032	
14.990	0.266	0.016	
14.995	-0.068	0.026	
15.000	-0.092	0.028	
15.005	0.296	0.026	
15.010	0.076	0.047	
15.015	-0.138	0.063	
15.020	0.203	0.059	
15.025	0.310	0.073	
15.030	-0.086	0.100	
15.035	0.073	0.105	
15.040	0.411	0.110	
15.045	0.024	0.134	
15.050	-0.038	0.141	
15.055	0.340	0.131	
15.060	0.156	0.139	
15.065	-0.112	0.142	
15.070	0.181	0.123	
15.075	0.240	0.113	
15.080	-0.133	0.112	
15.085	0.010	0.090	
15.090	0.331	0.073	
15.095	-0.029	0.080	
15.100	-0.075	0.078	
15.105	0.311	0.069	
15.110	0.062	0.080	
15.115	-0.170	0.083	
15.120	0.125	0.062	
15.125	0.192	0.053	
15.130	-0.167	0.054	
15.135	-0.051	0.036	
15.140	0.226	0.019	
15.145	-0.100	0.021	
15.150	-0.144	0.012	
15.155	0.203	-0.003	
15.160	0.017	0.003	
15.165	-0.187	0.008	
15.170	0.076	-0.004	
15.175	0.149	-0.004	
15.180	-0.207	0.005	
15.185	-0.008	-0.005	
15.190	0.354	-0.002	
15.195	-0.045	0.030	
15.200	-0.139	0.046	
15.205	0.152	0.037	
15.210	-0.019	0.033	
15.215	-0.179	0.022	
15.220	0.087	-0.001	
15.225	0.166	-0.005	
15.230	-0.164	0.006	
15.235	-0.048	0.001	
15.240	0.290	-0.001	
15.245	-0.054	0.021	
15.250	-0.063	0.033	
15.255	0.287	0.038	
15.260	0.172	0.065	
15.265	-0.057	0.093	
15.270	0.270	0.104	
15.275	0.394	0.131	
15.280	0.018	0.170	
15.285	0.229	0.188	
15.290	0.615	0.213	
15.295	0.266	0.265	
15.300	0.081	0.298	
15.305	0.580	0.306	
15.310	0.403	0.330	
15.315	-0.005	0.344	
15.320	0.304	0.320	
15.325	0.618	0.305	
15.330	0.186	0.321	
15.335	0.269	0.328	
15.340	0.649	0.334	
15.345	0.437	0.368	
15.350	0.363	0.404	
15.355	0.687	0.432	
15.360	0.382	0.464	
15.365	-0.071	0.458	
15.370	0.117	0.387	
15.375	0.255	0.300	
15.380	-0.097	0.226	
15.385	-0.031	0.150	
15.390	0.275	0.090	
15.395	-0.029	0.066	
15.400	-0.148	0.046	
15.405	0.125	0.018	
15.410	0.012	0.006	
15.415	-0.211	-0.004	
15.420	-0.060	-0.030	
15.425	0.044	-0.050	
15.430	-0.200	-0.059	
15.435	-0.155	-0.076	
15.440	0.049	-0.092	
15.445	-0.159	-0.092	
15.450	-0.260	-0.100	
15.455	-0.075	-0.120	
15.460	-0.121	-0.133	
15.465	-0.303	-0.143	
15.470	-0.118	-0.160	
15.475	-0.045	-0.166	
15.480	-0.294	-0.162	
15.485	-0.216	-0.169	
15.490	0.004	-0.174	
15.495	-0.205	-0.164	
15.500	-0.338	-0.163	
15.505	-0.110	-0.178	
15.510	-0.138	-0.185	
15.515	-0.323	-0.187	
15.520	-0.177	-0.197	
15.525	-0.104	-0.202	
15.530	-0.309	-0.200	
15.535	-0.268	-0.207	
15.540	-0.066	-0.214	
15.545	-0.219	-0.207	
15.550	-0.307	-0.203	
15.555	-0.072	-0.205	
15.560	-0.104	-0.194	
15.565	-0.306	-0.180	
15.570	-0.161	-0.180	
15.575	-0.038	-0.178	
15.580	-0.257	-0.166	
15.585	-0.210	-0.165	
15.590	0.017	-0.165	
15.595	-0.165	-0.150	
15.600	-0.260	-0.141	
15.605	-0.025	-0.144	
15.610	-0.071	-0.136	
15.615	-0.280	-0.128	
15.620	-0.136	-0.135	
15.625	-0.016	-0.140	
15.630	-0.239	-0.136	
15.635	-0.200	-0.140	
15.640	0.012	-0.146	
15.645	-0.174	-0.138	
15.650	-0.317	-0.138	
15.655	-0.127	-0.156	
15.660	-0.177	-0.171	
15.665	-0.388	-0.187	
15.670	-0.257	-0.216	
15.675	-0.167	-0.240	
15.680	-0.394	-0.253	
15.685	-0.375	-0.274	
15.690	-0.203	-0.296	
15.695	-0.350	-0.304	
15.700	-0.426	-0.314	
15.705	-0.208	-0.325	
15.710	-0.255	-0.322	
15.715	-0.423	-0.313	
15.720	-0.254	-0.314	
15.725	-0.139	-0.306	
15.730	-0.335	-0.285	
15.735	-0.294	-0.273	
15.740	-0.081	-0.263	
15.745	-0.208	-0.241	
15.750	-0.265	-0.220	
15.755	0.041	-0.201	
15.760	-0.025	-0.165	
15.765	-0.287	-0.130	
15.770	-0.161	-0.124	
15.775	-0.097	-0.131	
15.780	-0.356	-0.143	
15.785	-0.304	-0.174	
15.790	-0.084	-0.205	
15.795	-0.248	-0.216	
15.800	-0.338	-0.224	
15.805	-0.098	-0.234	
15.810	-0.119	-0.225	
15.815	-0.304	-0.209	
15.820	-0.112	-0.202	
15.825	0.007	-0.185	
15.830	-0.246	-0.158	
15.835	-0.196	-0.147	
15.840	0.015	-0.143	
15.845	-0.203	-0.132	
15.850	-0.312	-0.135	
15.855	-0.068	-0.152	
15.860	-0.127	-0.159	
15.865	-0.342	-0.164	
15.870	-0.185	-0.182	
15.875	-0.083	-0.194	
15.880	-0.336	-0.196	
15.885	-0.272	-0.208	
15.890	-0.052	-0.219	
15.895	-0.242	-0.212	
15.900	-0.336	-0.210	
15.905	-0.081	-0.216	
15.910	-0.164	-0.210	
15.915	-0.336	-0.202	
15.920	-0.109	-0.205	
15.925	0.035	-0.192	
15.930	-0.226	-0.163	
15.935	-0.156	-0.145	
15.940	0.156	-0.127	
15.945	-0.106	-0.092	
15.950	-0.202	-0.070	
15.955	0.146	-0.063	
15.960	0.061	-0.041	
15.965	-0.193	-0.019	
15.970	0.041	-0.018	
15.975	0.223	-0.009	
15.980	-0.161	0.012	
15.985	-0.077	0.012	
15.990	0.295	0.009	
15.995	-0.013	0.029	
16.000	-0.130	0.040	
16.005	0.229	0.036	
16.010	0.128	0.048	
16.015	-0.162	0.060	
16.020	0.093	0.050	
16.025	0.293	0.051	
16.030	-0.095	0.069	
16.035	-0.011	0.069	
16.040	0.340	0.067	
16.045	0.032	0.086	
16.050	-0.101	0.093	
16.055	0.305	0.086	
16.060	0.209	0.100	
16.065	-0.142	0.115	
16.070	0.127	0.103	
16.075	0.321	0.099	
16.080	-0.103	0.109	
16.085	-0.046	0.097	
16.090	0.327	0.079	
16.095	-0.037	0.082	
16.100	-0.145	0.074	
16.105	0.241	0.052	
16.110	0.127	0.053	
16.115	-0.176	0.058	
16.120	0.075	0.043	
16.125	0.284	0.040	
16.130	-0.118	0.055	
16.135	-0.063	0.052	
16.140	0.293	0.043	
16.145	-0.034	0.053	
16.150	-0.119	0.053	
16.155	0.351	0.047	
16.160	0.331	0.078	
16.165	0.029	0.126	
16.170	0.437	0.165	
16.175	0.565	0.221	
16.180	-0.016	0.280	
16.185	-0.025	0.280	
16.190	0.325	0.241	
16.195	-0.042	0.204	
16.200	-0.150	0.152	
16.205	0.232	0.094	
16.210	0.128	0.068	
16.215	-0.170	0.058	
16.220	0.058	0.035	
16.225	0.276	0.027	
16.230	-0.112	0.042	
16.235	-0.055	0.041	
16.240	0.321	0.037	
16.245	-0.022	0.055	
16.250	-0.135	0.060	
16.255	0.258	0.050	
16.260	0.168	0.061	
16.265	-0.152	0.076	
16.270	0.125	0.068	
16.275	0.357	0.073	
16.280	-0.060	0.098	
16.285	-0.028	0.102	
16.290	0.382	0.097	
16.295	0.058	0.114	
16.300	-0.083	0.120	
16.305	0.327	0.111	
16.310	0.232	0.123	
16.315	-0.121	0.137	
16.320	0.162	0.126	
16.325	0.377	0.124	
16.330	-0.055	0.140	
16.335	-0.009	0.134	
16.340	0.366	0.119	
16.345	0.024	0.125	
16.350	-0.106	0.119	
16.355	0.321	0.100	
16.360	0.232	0.108	
16.365	-0.129	0.122	
16.370	0.099	0.110	
16.375	0.295	0.100	
16.380	-0.095	0.105	
16.385	-0.046	0.090	
16.390	0.336	0.073	
16.395	0.009	0.081	
16.400	-0.136	0.079	
16.405	0.229	0.063	
16.410	0.157	0.065	
16.415	-0.162	0.072	
16.420	0.067	0.057	
16.425	0.295	0.052	
16.430	-0.092	0.065	
16.435	-0.019	0.064	
16.440	0.388	0.064	
16.445	0.041	0.089	
16.450	-0.138	0.100	
16.455	0.243	0.087	
16.460	0.178	0.089	
16.465	-0.148	0.095	
16.470	0.079	0.078	
16.475	0.302	0.070	
16.480	-0.119	0.079	
16.485	-0.080	0.068	
16.490	0.293	0.051	
16.495	-0.031	0.055	
16.500	-0.188	0.049	
16.505	0.120	0.024	
16.510	0.072	0.013	
16.515	-0.202	0.008	
16.520	-0.003	-0.012	
16.525	0.240	-0.018	
16.530	-0.133	-0.001	
16.535	-0.095	0.001	
16.540	0.282	0.000	
16.545	-0.023	0.020	
16.550	-0.161	0.030	
16.555	0.159	0.021	
16.560	0.114	0.025	
16.565	-0.162	0.033	
16.570	0.142	0.027	
16.575	0.463	0.047	
16.580	0.096	0.101	
16.585	0.165	0.147	
16.590	0.508	0.186	
16.595	0.076	0.228	
16.600	-0.145	0.231	
16.605	0.183	0.188	
16.610	0.111	0.148	
16.615	-0.185	0.111	
16.620	0.041	0.062	
16.625	0.284	0.035	
16.630	-0.122	0.038	
16.635	-0.104	0.029	
16.640	0.264	0.016	
16.645	-0.006	0.026	
16.650	-0.144	0.031	
16.655	0.218	0.025	
16.660	0.136	0.036	
16.665	-0.171	0.050	
16.670	0.049	0.040	
16.675	0.304	0.039	
16.680	-0.078	0.057	
16.685	-0.035	0.061	
16.690	0.382	0.062	
16.695	0.059	0.088	
16.700	-0.103	0.103	
16.705	0.273	0.097	
16.710	0.221	0.107	
16.715	-0.132	0.119	
16.720	0.087	0.105	
16.725	0.357	0.097	
16.730	-0.063	0.109	
16.735	-0.028	0.105	
16.740	0.388	0.095	
16.745	0.096	0.112	
16.750	-0.095	0.122	
16.755	0.322	0.115	
16.760	0.247	0.127	
16.765	-0.135	0.141	
16.770	0.078	0.124	
16.775	0.322	0.109	
16.780	-0.089	0.111	
16.785	-0.057	0.095	
16.790	0.322	0.075	
16.795	0.032	0.080	
16.800	-0.138	0.079	
16.805	0.195	0.062	
16.810	0.154	0.061	
16.815	-0.171	0.064	
16.820	0.024	0.047	
16.825	0.266	0.036	
16.830	-0.103	0.045	
16.835	-0.080	0.040	
16.840	0.264	0.030	
16.845	-0.028	0.039	
16.850	-0.173	0.038	
16.855	0.166	0.021	
16.860	0.152	0.023	
16.865	-0.177	0.033	
16.870	0.023	0.024	
16.875	0.325	0.024	
16.880	-0.084	0.047	
16.885	-0.083	0.053	
16.890	0.279	0.047	
16.895	-0.005	0.057	
16.900	-0.153	0.057	
16.905	0.168	0.040	
16.910	0.140	0.039	
16.915	-0.190	0.043	
16.920	-0.009	0.026	
16.925	0.261	0.015	
16.930	-0.119	0.025	
16.935	-0.126	0.021	
16.940	0.236	0.008	
16.945	-0.034	0.015	
16.950	-0.188	0.015	
16.955	0.120	-0.001	
16.960	0.064	-0.004	
16.965	-0.208	-0.002	
16.970	-0.031	-0.019	
16.975	0.223	-0.026	
16.980	-0.133	-0.011	
16.985	-0.115	-0.010	
16.990	0.310	-0.009	
16.995	0.117	0.021	
17.000	-0.014	0.057	
17.005	0.460	0.089	
17.010	0.400	0.149	
17.015	-0.072	0.205	
17.020	0.091	0.211	
17.025	0.247	0.192	
17.030	-0.156	0.167	
17.035	-0.152	0.114	
17.040	0.227	0.056	
17.045	-0.020	0.030	
17.050	-0.199	0.011	
17.055	0.114	-0.014	
17.060	0.130	-0.016	
17.065	-0.181	-0.006	
17.070	-0.022	-0.011	
17.075	0.232	-0.011	
17.080	-0.118	0.006	
17.085	-0.113	0.008	
17.090	0.264	0.003	
17.095	-0.002	0.020	
17.100	-0.167	0.028	
17.105	0.131	0.018	
17.110	0.134	0.020	
17.115	-0.185	0.027	
17.120	-0.005	0.015	
17.125	0.273	0.009	
17.130	-0.100	0.025	
17.135	-0.103	0.027	
17.140	0.279	0.022	
17.145	0.026	0.038	
17.150	-0.150	0.047	
17.155	0.189	0.039	
17.160	0.201	0.047	
17.165	-0.159	0.063	
17.170	0.018	0.054	
17.175	0.296	0.048	
17.180	-0.084	0.060	
17.185	-0.086	0.057	
17.190	0.278	0.046	
17.195	0.003	0.054	
17.200	-0.161	0.053	
17.205	0.149	0.036	
17.210	0.142	0.033	
17.215	-0.185	0.037	
17.220	-0.037	0.020	
17.225	0.275	0.009	
17.230	-0.097	0.021	
17.235	-0.106	0.022	
17.240	0.281	0.017	
17.245	0.032	0.034	
17.250	-0.158	0.045	
17.255	0.163	0.036	
17.260	0.204	0.043	
17.265	-0.147	0.057	
17.270	0.047	0.052	
17.275	0.362	0.054	
17.280	-0.055	0.078	
17.285	-0.083	0.083	
17.290	0.325	0.075	
17.295	0.088	0.088	
17.300	-0.129	0.095	
17.305	0.201	0.082	
17.310	0.241	0.085	
17.315	-0.126	0.096	
17.320	0.018	0.084	
17.325	0.275	0.071	
17.330	-0.107	0.073	
17.335	-0.156	0.056	
17.340	0.186	0.027	
17.345	-0.054	0.015	
17.350	-0.231	-0.001	
17.355	0.047	-0.030	
17.360	0.053	-0.043	
17.365	-0.243	-0.045	
17.370	-0.097	-0.062	
17.375	0.169	-0.072	
17.380	-0.155	-0.059	
17.385	-0.177	-0.057	
17.390	0.116	-0.063	
17.395	-0.077	-0.056	
17.400	-0.245	-0.055	
17.405	0.047	-0.068	
17.410	0.154	-0.062	
17.415	-0.159	-0.039	
17.420	0.073	-0.024	
17.425	0.463	0.008	
17.430	-0.005	0.068	
17.435	-0.100	0.102	
17.440	0.224	0.100	
17.445	-0.048	0.095	
17.450	-0.236	0.070	
17.455	0.029	0.022	
17.460	0.049	-0.011	
17.465	-0.225	-0.030	
17.470	-0.054	-0.055	
17.475	0.252	-0.061	
17.480	-0.104	-0.036	
17.485	-0.130	-0.022	
17.490	0.236	-0.016	
17.495	0.024	0.006	
17.500	-0.177	0.021	
17.505	0.145	0.016	
17.510	0.212	0.025	
17.515	-0.142	0.045	
17.520	-0.005	0.043	
17.525	0.281	0.040	
17.530	-0.112	0.051	
17.535	-0.144	0.044	
17.540	0.236	0.024	
17.545	0.013	0.026	
17.550	-0.173	0.026	
17.555	0.160	0.014	
17.560	0.226	0.022	
17.565	-0.153	0.043	
17.570	-0.000	0.042	
17.575	0.334	0.042	
17.580	-0.061	0.062	
17.585	-0.086	0.067	
17.590	0.293	0.059	
17.595	0.064	0.071	
17.600	-0.142	0.076	
17.605	0.177	0.063	
17.610	0.220	0.064	
17.615	-0.139	0.075	
17.620	0.003	0.064	
17.625	0.331	0.056	
17.630	-0.058	0.070	
17.635	-0.097	0.069	
17.640	0.318	0.059	
17.645	0.064	0.071	
17.650	-0.162	0.077	
17.655	0.146	0.060	
17.660	0.195	0.056	
17.665	-0.145	0.062	
17.670	0.013	0.049	
17.675	0.327	0.044	
17.680	-0.060	0.061	
17.685	-0.090	0.063	
17.690	0.305	0.056	
17.695	0.111	0.071	
17.700	-0.118	0.084	
17.705	0.183	0.078	
17.710	0.263	0.084	
17.715	-0.107	0.099	
17.720	0.038	0.092	
17.725	0.368	0.087	
17.730	-0.008	0.104	
17.735	-0.060	0.107	
17.740	0.327	0.097	
17.745	0.055	0.105	
17.750	-0.184	0.101	
17.755	0.079	0.069	
17.760	0.146	0.047	
17.765	-0.194	0.035	
17.770	-0.063	0.009	
17.775	0.224	-0.010	
17.780	-0.122	-0.005	
17.785	-0.156	-0.010	
17.790	0.212	-0.021	
17.795	0.015	-0.009	
17.800	-0.214	-0.001	
17.805	0.046	-0.013	
17.810	0.140	-0.016	
17.815	-0.184	-0.008	
17.820	-0.043	-0.015	
17.825	0.321	-0.013	
17.830	-0.014	0.017	
17.835	-0.038	0.040	
17.840	0.435	0.060	
17.845	0.273	0.110	
17.850	-0.066	0.156	
17.855	0.218	0.167	
17.860	0.186	0.167	
17.865	-0.197	0.154	
17.870	-0.089	0.106	
17.875	0.203	0.055	
17.880	-0.113	0.029	
17.885	-0.147	0.003	
17.890	0.246	-0.018	
17.895	0.026	-0.008	
17.900	-0.207	0.003	
17.905	0.055	-0.008	
17.910	0.180	-0.008	
17.915	-0.158	0.006	
17.920	-0.043	0.003	
17.925	0.285	0.003	
17.930	-0.074	0.023	
17.935	-0.116	0.030	
17.940	0.269	0.026	
17.945	0.070	0.042	
17.950	-0.148	0.054	
17.955	0.191	0.048	
17.960	0.266	0.060	
17.965	-0.130	0.081	
17.970	-0.025	0.076	
17.975	0.290	0.065	
17.980	-0.066	0.070	
17.985	-0.115	0.061	
17.990	0.273	0.045	
17.995	0.125	0.054	
18.000	-0.147	0.066	
18.005	0.165	0.060	
18.010	0.276	0.067	
18.015	-0.116	0.085	
18.020	0.004	0.081	
18.025	0.350	0.075	
18.030	-0.043	0.089	
18.035	-0.116	0.086	
18.040	0.252	0.068	
18.045	0.052	0.066	
18.050	-0.173	0.062	
18.055	0.110	0.040	
18.060	0.218	0.034	
18.065	-0.133	0.044	
18.070	-0.006	0.038	
18.075	0.313	0.036	
18.080	-0.051	0.054	
18.085	-0.127	0.057	
18.090	0.250	0.046	
18.095	0.061	0.052	
18.100	-0.179	0.054	
18.105	0.096	0.036	
18.110	0.227	0.031	
18.115	-0.145	0.042	
18.120	-0.016	0.036	
18.125	0.348	0.034	
18.130	-0.031	0.057	
18.135	-0.109	0.066	
18.140	0.272	0.059	
18.145	0.091	0.069	
18.150	-0.159	0.075	
18.155	0.124	0.059	
18.160	0.263	0.057	
18.165	-0.133	0.069	
18.170	-0.040	0.060	
