Vernier Format 2
p3.txt 10/12/2025 10:21:54
Run 1
Time	Potential	EKG	
25.870	0.062	-0.115	
25.875	0.383	-0.077	
25.880	0.183	0.002	
25.885	0.319	0.090	
25.890	0.697	0.187	
25.895	0.453	0.300	
25.900	0.216	0.384	
25.905	0.361	0.412	
25.910	0.227	0.403	
25.915	-0.084	0.359	
25.920	0.024	0.274	
25.925	0.110	0.186	
25.930	-0.177	0.111	
25.935	-0.195	0.033	
25.940	-0.038	-0.039	
25.945	-0.188	-0.088	
25.950	-0.282	-0.128	
25.955	-0.096	-0.164	
25.960	-0.128	-0.179	
25.965	-0.284	-0.182	
25.970	-0.160	-0.190	
25.975	-0.024	-0.188	
25.980	-0.213	-0.171	
25.985	-0.192	-0.161	
25.990	0.046	-0.152	
25.995	-0.063	-0.127	
26.000	-0.159	-0.102	
26.005	0.037	-0.087	
26.010	-0.021	-0.068	
26.015	-0.198	-0.056	
26.020	-0.072	-0.062	
26.025	0.073	-0.066	
26.030	-0.117	-0.058	
26.035	-0.104	-0.055	
26.040	0.128	-0.053	
26.045	-0.111	-0.040	
26.050	-0.198	-0.040	
26.055	0.030	-0.055	
26.060	0.003	-0.058	
26.065	-0.162	-0.055	
26.070	0.021	-0.057	
26.075	0.168	-0.045	
26.080	-0.108	-0.020	
26.085	-0.038	-0.007	
26.090	0.287	0.005	
26.095	0.053	0.037	
26.100	-0.082	0.060	
26.105	0.224	0.066	
26.110	0.197	0.082	
26.115	-0.066	0.101	
26.120	0.151	0.101	
26.125	0.317	0.108	
26.130	-0.002	0.128	
26.135	0.030	0.130	
26.140	0.319	0.124	
26.145	0.068	0.133	
26.150	-0.113	0.128	
26.155	0.130	0.101	
26.160	0.067	0.079	
26.165	-0.206	0.056	
26.170	-0.107	0.014	
26.175	0.001	-0.029	
26.180	-0.218	-0.059	
26.185	-0.217	-0.094	
26.190	-0.050	-0.125	
26.195	-0.218	-0.143	
26.200	-0.303	-0.161	
26.205	-0.119	-0.184	
26.210	-0.139	-0.193	
26.215	-0.284	-0.193	
26.220	-0.168	-0.198	
26.225	-0.076	-0.196	
26.230	-0.221	-0.183	
26.235	-0.197	-0.177	
26.240	-0.029	-0.170	
26.245	-0.174	-0.156	
26.250	-0.273	-0.150	
26.255	-0.090	-0.156	
26.260	-0.082	-0.156	
26.265	-0.252	-0.150	
26.270	-0.139	-0.153	
26.275	-0.047	-0.153	
26.280	-0.233	-0.146	
26.285	-0.197	-0.148	
26.290	0.011	-0.151	
26.295	-0.145	-0.139	
26.300	-0.215	-0.130	
26.305	0.000	-0.128	
26.310	-0.021	-0.115	
26.315	-0.194	-0.098	
26.320	-0.056	-0.093	
26.325	0.072	-0.084	
26.330	-0.149	-0.067	
26.335	-0.110	-0.062	
26.340	0.168	-0.057	
26.345	-0.056	-0.037	
26.350	-0.140	-0.024	
26.355	0.062	-0.026	
26.360	-0.003	-0.023	
26.365	-0.200	-0.024	
26.370	-0.050	-0.041	
26.375	0.088	-0.051	
26.380	-0.154	-0.048	
26.385	-0.145	-0.055	
26.390	0.053	-0.066	
26.395	-0.127	-0.067	
26.400	-0.195	-0.073	
26.405	0.053	-0.084	
26.410	0.040	-0.076	
26.415	-0.133	-0.058	
26.420	0.035	-0.048	
26.425	0.128	-0.030	
26.430	-0.146	-0.010	
26.435	-0.053	-0.008	
26.440	0.218	-0.007	
26.445	-0.047	0.010	
26.450	-0.156	0.015	
26.455	0.070	0.002	
26.460	0.014	-0.006	
26.465	-0.166	-0.011	
26.470	-0.020	-0.027	
26.475	0.091	-0.036	
26.480	-0.151	-0.033	
26.485	-0.122	-0.040	
26.490	0.097	-0.051	
26.495	-0.095	-0.047	
26.500	-0.160	-0.048	
26.505	0.084	-0.055	
26.510	0.026	-0.047	
26.515	-0.160	-0.035	
26.520	-0.002	-0.037	
26.525	0.136	-0.032	
26.530	-0.124	-0.017	
26.535	-0.067	-0.015	
26.540	0.186	-0.014	
26.545	-0.064	-0.000	
26.550	-0.166	0.002	
26.555	0.079	-0.012	
26.560	0.035	-0.016	
26.565	-0.134	-0.014	
26.570	0.085	-0.017	
26.575	0.168	-0.006	
26.580	-0.139	0.013	
26.585	-0.108	0.010	
26.590	0.136	-0.003	
26.595	-0.081	-0.005	
26.600	-0.128	-0.013	
26.605	0.200	-0.020	
26.610	0.099	-0.003	
26.615	-0.168	0.016	
26.620	0.003	0.012	
26.625	0.197	0.010	
26.630	-0.082	0.021	
26.635	-0.040	0.022	
26.640	0.239	0.022	
26.645	0.014	0.039	
26.650	-0.105	0.048	
26.655	0.206	0.043	
26.660	0.114	0.053	
26.665	-0.136	0.061	
26.670	0.046	0.049	
26.675	0.175	0.040	
26.680	-0.139	0.040	
26.685	-0.128	0.022	
26.690	0.075	-0.006	
26.695	-0.107	-0.022	
26.700	-0.174	-0.041	
26.705	0.073	-0.060	
26.710	-0.026	-0.061	
26.715	-0.200	-0.058	
26.720	-0.063	-0.069	
26.725	-0.003	-0.076	
26.730	-0.213	-0.079	
26.735	-0.177	-0.094	
26.740	0.041	-0.108	
26.745	-0.137	-0.106	
26.750	-0.174	-0.104	
26.755	0.227	-0.096	
26.760	0.306	-0.047	
26.765	0.140	0.031	
26.770	0.515	0.114	
26.775	0.692	0.220	
26.780	0.334	0.335	
26.785	0.293	0.405	
26.790	0.393	0.426	
26.795	0.023	0.408	
26.800	-0.124	0.339	
26.805	0.116	0.237	
26.810	0.033	0.150	
26.815	-0.185	0.079	
26.820	-0.056	0.012	
26.825	0.014	-0.037	
26.830	-0.224	-0.065	
26.835	-0.200	-0.097	
26.840	-0.012	-0.124	
26.845	-0.183	-0.133	
26.850	-0.238	-0.141	
26.855	-0.052	-0.152	
26.860	-0.111	-0.150	
26.865	-0.253	-0.146	
26.870	-0.111	-0.151	
26.875	-0.008	-0.147	
26.880	-0.191	-0.133	
26.885	-0.120	-0.125	
26.890	0.140	-0.112	
26.895	-0.093	-0.081	
26.900	-0.168	-0.061	
26.905	0.114	-0.055	
26.910	0.043	-0.036	
26.915	-0.166	-0.019	
26.920	0.017	-0.020	
26.925	0.140	-0.016	
26.930	-0.145	-0.004	
26.935	-0.116	-0.010	
26.940	0.155	-0.021	
26.945	-0.063	-0.017	
26.950	-0.137	-0.016	
26.955	0.142	-0.022	
26.960	0.093	-0.010	
26.965	-0.127	0.007	
26.970	0.067	0.010	
26.975	0.219	0.020	
26.980	-0.040	0.043	
26.985	0.050	0.055	
26.990	0.335	0.069	
26.995	0.072	0.100	
27.000	-0.031	0.117	
27.005	0.303	0.119	
27.010	0.207	0.133	
27.015	-0.034	0.148	
27.020	0.194	0.143	
27.025	0.291	0.144	
27.030	-0.052	0.151	
27.035	-0.006	0.135	
27.040	0.265	0.112	
27.045	-0.058	0.101	
27.050	-0.194	0.075	
27.055	-0.056	0.025	
27.060	-0.154	-0.025	
27.065	-0.308	-0.076	
27.070	-0.175	-0.131	
27.075	-0.098	-0.169	
27.080	-0.268	-0.186	
27.085	-0.223	-0.199	
27.090	-0.070	-0.205	
27.095	-0.227	-0.198	
27.100	-0.249	-0.193	
27.105	-0.060	-0.191	
27.110	-0.140	-0.179	
27.115	-0.287	-0.168	
27.120	-0.149	-0.172	
27.125	-0.078	-0.173	
27.130	-0.246	-0.167	
27.135	-0.188	-0.168	
27.140	-0.008	-0.166	
27.145	-0.174	-0.152	
27.150	-0.233	-0.144	
27.155	-0.023	-0.145	
27.160	-0.085	-0.135	
27.165	-0.252	-0.126	
27.170	-0.116	-0.130	
27.175	-0.011	-0.132	
27.180	-0.215	-0.124	
27.185	-0.160	-0.125	
27.190	0.061	-0.125	
27.195	-0.117	-0.108	
27.200	-0.172	-0.096	
27.205	0.073	-0.091	
27.210	-0.044	-0.074	
27.215	-0.186	-0.062	
27.220	0.000	-0.064	
27.225	0.105	-0.056	
27.230	-0.166	-0.040	
27.235	-0.114	-0.041	
27.240	0.107	-0.047	
27.245	-0.130	-0.043	
27.250	-0.194	-0.049	
27.255	0.030	-0.065	
27.260	-0.034	-0.069	
27.265	-0.172	-0.068	
27.270	-0.012	-0.073	
27.275	0.073	-0.067	
27.280	-0.157	-0.053	
27.285	-0.090	-0.052	
27.290	0.133	-0.051	
27.295	-0.090	-0.037	
27.300	-0.140	-0.032	
27.305	0.146	-0.034	
27.310	0.033	-0.020	
27.315	-0.175	-0.008	
27.320	0.029	-0.014	
27.325	0.128	-0.014	
27.330	-0.145	-0.005	
27.335	-0.079	-0.010	
27.340	0.190	-0.017	
27.345	-0.050	-0.005	
27.350	-0.151	-0.001	
27.355	0.084	-0.011	
27.360	-0.018	-0.015	
27.365	-0.163	-0.019	
27.370	-0.002	-0.033	
27.375	0.078	-0.038	
27.380	-0.154	-0.034	
27.385	-0.085	-0.040	
27.390	0.140	-0.044	
27.395	-0.090	-0.033	
27.400	-0.142	-0.030	
27.405	0.116	-0.035	
27.410	-0.003	-0.027	
27.415	-0.185	-0.021	
27.420	0.008	-0.032	
27.425	0.108	-0.034	
27.430	-0.163	-0.026	
27.435	-0.107	-0.032	
27.440	0.134	-0.040	
27.445	-0.067	-0.033	
27.450	-0.120	-0.028	
27.455	0.152	-0.028	
27.460	0.011	-0.014	
27.465	-0.162	-0.004	
27.470	0.047	-0.010	
27.475	0.116	-0.009	
27.480	-0.137	-0.001	
27.485	-0.037	-0.005	
27.490	0.219	-0.006	
27.495	-0.076	0.010	
27.500	-0.156	0.011	
27.505	0.102	-0.003	
27.510	0.020	-0.006	
27.515	-0.146	-0.007	
27.520	0.059	-0.016	
27.525	0.134	-0.012	
27.530	-0.133	0.001	
27.535	-0.041	-0.001	
27.540	0.245	-0.000	
27.545	0.000	0.021	
27.550	-0.069	0.036	
27.555	0.242	0.041	
27.560	0.152	0.062	
27.565	-0.084	0.083	
27.570	0.125	0.083	
27.575	0.212	0.085	
27.580	-0.111	0.090	
27.585	-0.085	0.072	
27.590	0.067	0.040	
27.595	-0.160	0.011	
27.600	-0.201	-0.026	
27.605	0.081	-0.061	
27.610	-0.041	-0.071	
27.615	-0.210	-0.073	
27.620	-0.052	-0.084	
27.625	0.033	-0.087	
27.630	-0.186	-0.080	
27.635	-0.117	-0.083	
27.640	0.126	-0.083	
27.645	-0.110	-0.066	
27.650	-0.197	-0.059	
27.655	0.012	-0.067	
27.660	-0.049	-0.069	
27.665	-0.162	-0.069	
27.670	0.158	-0.066	
27.675	0.357	-0.028	
27.680	0.133	0.041	
27.685	0.387	0.115	
27.690	0.730	0.205	
27.695	0.439	0.317	
27.700	0.215	0.398	
27.705	0.378	0.422	
27.710	0.117	0.406	
27.715	-0.128	0.345	
27.720	0.061	0.248	
27.725	0.091	0.159	
27.730	-0.183	0.088	
27.735	-0.143	0.018	
27.740	0.041	-0.040	
27.745	-0.156	-0.071	
27.750	-0.204	-0.095	
27.755	-0.009	-0.116	
27.760	-0.075	-0.118	
27.765	-0.226	-0.115	
27.770	-0.075	-0.121	
27.775	-0.037	-0.120	
27.780	-0.241	-0.115	
27.785	-0.180	-0.124	
27.790	-0.024	-0.134	
27.795	-0.194	-0.134	
27.800	-0.230	-0.139	
27.805	-0.008	-0.146	
27.810	-0.067	-0.137	
27.815	-0.200	-0.123	
27.820	-0.047	-0.117	
27.825	0.037	-0.105	
27.830	-0.177	-0.086	
27.835	-0.114	-0.081	
27.840	0.122	-0.077	
27.845	-0.060	-0.057	
27.850	-0.105	-0.042	
27.855	0.161	-0.031	
27.860	0.050	-0.008	
27.865	-0.120	0.011	
27.870	0.062	0.013	
27.875	0.130	0.017	
27.880	-0.107	0.026	
27.885	-0.015	0.021	
27.890	0.230	0.019	
27.895	-0.020	0.034	
27.900	-0.063	0.041	
27.905	0.229	0.041	
27.910	0.101	0.056	
27.915	-0.104	0.068	
27.920	0.163	0.064	
27.925	0.256	0.072	
27.930	-0.047	0.092	
27.935	0.058	0.095	
27.940	0.302	0.096	
27.945	0.032	0.111	
27.950	-0.050	0.112	
27.955	0.201	0.098	
27.960	0.014	0.090	
27.965	-0.172	0.072	
27.970	-0.024	0.034	
27.975	0.044	0.000	
27.980	-0.221	-0.023	
27.985	-0.221	-0.059	
27.990	-0.070	-0.100	
27.995	-0.244	-0.129	
28.000	-0.311	-0.160	
28.005	-0.160	-0.193	
28.010	-0.217	-0.213	
28.015	-0.331	-0.226	
28.020	-0.156	-0.238	
28.025	-0.052	-0.232	
28.030	-0.253	-0.210	
28.035	-0.210	-0.196	
28.040	-0.055	-0.187	
28.045	-0.201	-0.171	
28.050	-0.230	-0.164	
28.055	-0.023	-0.162	
28.060	-0.087	-0.148	
28.065	-0.204	-0.132	
28.070	-0.038	-0.124	
28.075	0.003	-0.111	
28.080	-0.221	-0.095	
28.085	-0.162	-0.098	
28.090	0.001	-0.106	
28.095	-0.177	-0.106	
28.100	-0.200	-0.112	
28.105	-0.009	-0.121	
28.110	-0.104	-0.118	
28.115	-0.233	-0.116	
28.120	-0.069	-0.123	
28.125	0.029	-0.119	
28.130	-0.166	-0.104	
28.135	-0.107	-0.096	
28.140	0.078	-0.088	
28.145	-0.119	-0.071	
28.150	-0.154	-0.065	
28.155	0.072	-0.066	
28.160	-0.066	-0.058	
28.165	-0.188	-0.054	
28.170	0.070	-0.060	
28.175	0.152	-0.047	
28.180	-0.102	-0.019	
28.185	-0.027	-0.006	
28.190	0.134	0.001	
28.195	-0.113	0.010	
28.200	-0.162	0.001	
28.205	0.056	-0.021	
28.210	-0.055	-0.033	
28.215	-0.213	-0.045	
28.220	-0.024	-0.066	
28.225	0.049	-0.074	
28.230	-0.171	-0.069	
28.235	-0.085	-0.071	
28.240	0.123	-0.069	
28.245	-0.107	-0.053	
28.250	-0.137	-0.046	
28.255	0.139	-0.045	
28.260	0.012	-0.029	
28.265	-0.160	-0.016	
28.270	0.091	-0.016	
28.275	0.190	-0.004	
28.280	-0.114	0.020	
28.285	-0.076	0.022	
28.290	0.117	0.012	
28.295	-0.127	0.007	
28.300	-0.149	-0.010	
28.305	0.088	-0.032	
28.310	-0.056	-0.039	
28.315	-0.186	-0.044	
28.320	0.000	-0.059	
28.325	0.082	-0.060	
28.330	-0.154	-0.049	
28.335	-0.056	-0.047	
28.340	0.172	-0.042	
28.345	-0.096	-0.023	
28.350	-0.133	-0.017	
28.355	0.169	-0.019	
28.360	0.064	-0.004	
28.365	-0.119	0.012	
28.370	0.065	0.013	
28.375	0.084	0.015	
28.380	-0.134	0.018	
28.385	-0.034	0.006	
28.390	0.165	-0.003	
28.395	-0.104	0.002	
28.400	-0.146	-0.004	
28.405	0.096	-0.021	
28.410	-0.058	-0.025	
28.415	-0.201	-0.033	
28.420	-0.026	-0.054	
28.425	0.058	-0.063	
28.430	-0.165	-0.059	
28.435	-0.047	-0.061	
28.440	0.203	-0.053	
28.445	-0.067	-0.026	
28.450	-0.111	-0.010	
28.455	0.166	-0.006	
28.460	0.027	0.009	
28.465	-0.157	0.017	
28.470	0.046	0.007	
28.475	0.139	0.004	
28.480	-0.130	0.011	
28.485	-0.038	0.005	
28.490	0.224	0.002	
28.495	-0.089	0.015	
28.500	-0.156	0.013	
28.505	0.085	-0.004	
28.510	-0.041	-0.013	
28.515	-0.183	-0.024	
28.520	0.037	-0.041	
28.525	0.105	-0.043	
28.530	-0.136	-0.030	
28.535	-0.069	-0.030	
28.540	0.158	-0.029	
28.545	-0.058	-0.015	
28.550	-0.110	-0.008	
28.555	0.116	-0.011	
28.560	-0.020	-0.005	
28.565	-0.177	-0.006	
28.570	0.029	-0.022	
28.575	0.120	-0.025	
28.580	-0.130	-0.016	
28.585	-0.020	-0.016	
28.590	0.190	-0.012	
28.595	-0.099	0.005	
28.600	-0.156	0.004	
28.605	0.160	-0.008	
28.610	-0.023	-0.006	
28.615	-0.192	-0.008	
28.620	-0.005	-0.026	
28.625	0.072	-0.036	
28.630	-0.156	-0.035	
28.635	-0.052	-0.042	
28.640	0.163	-0.042	
28.645	-0.105	-0.026	
28.650	-0.130	-0.022	
28.655	0.140	-0.026	
28.660	-0.009	-0.017	
28.665	-0.165	-0.011	
28.670	0.050	-0.020	
28.675	0.114	-0.018	
28.680	-0.116	-0.006	
28.685	0.026	-0.004	
28.690	0.262	0.008	
28.695	-0.087	0.033	
28.700	-0.140	0.037	
28.705	0.114	0.020	
28.710	-0.034	0.011	
28.715	-0.171	-0.001	
28.720	0.067	-0.021	
28.725	0.084	-0.025	
28.730	-0.166	-0.019	
28.735	-0.078	-0.028	
28.740	0.117	-0.036	
28.745	-0.128	-0.033	
28.750	-0.171	-0.039	
28.755	0.082	-0.053	
28.760	-0.058	-0.053	
28.765	-0.203	-0.054	
28.770	-0.024	-0.067	
28.775	0.008	-0.072	
28.780	-0.220	-0.072	
28.785	-0.101	-0.083	
28.790	0.105	-0.088	
28.795	-0.149	-0.076	
28.800	-0.165	-0.073	
28.805	0.190	-0.071	
28.810	0.210	-0.037	
28.815	0.079	0.018	
28.820	0.469	0.081	
28.825	0.655	0.174	
28.830	0.341	0.285	
28.835	0.431	0.369	
28.840	0.575	0.424	
28.845	0.136	0.452	
28.850	-0.031	0.420	
28.855	0.166	0.338	
28.860	-0.075	0.246	
28.865	-0.249	0.144	
28.870	-0.066	0.038	
28.875	-0.041	-0.040	
28.880	-0.235	-0.089	
28.885	-0.154	-0.127	
28.890	-0.015	-0.148	
28.895	-0.192	-0.149	
28.900	-0.194	-0.149	
28.905	0.084	-0.144	
28.910	-0.075	-0.120	
28.915	-0.221	-0.099	
28.920	-0.078	-0.098	
28.925	-0.053	-0.099	
28.930	-0.241	-0.101	
28.935	-0.162	-0.116	
28.940	-0.015	-0.128	
28.945	-0.195	-0.128	
28.950	-0.209	-0.133	
28.955	0.021	-0.138	
28.960	-0.078	-0.127	
28.965	-0.191	-0.112	
28.970	0.020	-0.105	
28.975	0.064	-0.086	
28.980	-0.153	-0.061	
28.985	-0.066	-0.052	
28.990	0.155	-0.043	
28.995	-0.076	-0.024	
29.000	-0.119	-0.015	
29.005	0.149	-0.015	
29.010	-0.015	-0.005	
29.015	-0.140	-0.000	
29.020	0.105	-0.007	
29.025	0.157	0.002	
29.030	-0.075	0.022	
29.035	0.059	0.030	
29.040	0.273	0.044	
29.045	-0.017	0.069	
29.050	-0.061	0.077	
29.055	0.236	0.072	
29.060	0.058	0.077	
29.065	-0.111	0.077	
29.070	0.175	0.063	
29.075	0.223	0.066	
29.080	-0.067	0.081	
29.085	0.073	0.080	
29.090	0.262	0.081	
29.095	-0.064	0.091	
29.100	-0.093	0.081	
29.105	0.152	0.057	
29.110	-0.002	0.044	
29.115	-0.207	0.027	
29.120	-0.087	-0.010	
29.125	-0.096	-0.048	
29.130	-0.291	-0.084	
29.135	-0.213	-0.128	
29.140	-0.087	-0.163	
29.145	-0.277	-0.180	
29.150	-0.296	-0.199	
29.155	-0.119	-0.217	
29.160	-0.197	-0.220	
29.165	-0.291	-0.217	
29.170	-0.128	-0.218	
29.175	-0.098	-0.208	
29.180	-0.252	-0.191	
29.185	-0.163	-0.183	
29.190	-0.015	-0.172	
29.195	-0.194	-0.153	
29.200	-0.185	-0.143	
29.205	0.064	-0.134	
29.210	-0.067	-0.111	
29.215	-0.233	-0.093	
29.220	-0.076	-0.095	
29.225	-0.053	-0.099	
29.230	-0.232	-0.102	
29.235	-0.128	-0.114	
29.240	0.033	-0.120	
29.245	-0.169	-0.111	
29.250	-0.194	-0.110	
29.255	0.020	-0.113	
29.260	-0.079	-0.105	
29.265	-0.200	-0.097	
29.270	-0.003	-0.098	
29.275	-0.003	-0.089	
29.280	-0.209	-0.079	
29.285	-0.092	-0.083	
29.290	0.166	-0.080	
29.295	-0.085	-0.057	
29.300	-0.120	-0.040	
29.305	0.087	-0.036	
29.310	-0.070	-0.028	
29.315	-0.153	-0.028	
29.320	0.114	-0.035	
29.325	0.094	-0.024	
29.330	-0.198	-0.010	
29.335	-0.095	-0.019	
29.340	0.067	-0.035	
29.345	-0.162	-0.042	
29.350	-0.169	-0.057	
29.355	0.081	-0.074	
29.360	-0.076	-0.072	
29.365	-0.172	-0.069	
29.370	0.064	-0.071	
29.375	0.053	-0.059	
29.380	-0.183	-0.043	
29.385	-0.063	-0.044	
29.390	0.140	-0.044	
29.395	-0.113	-0.031	
29.400	-0.119	-0.029	
29.405	0.180	-0.030	
29.410	0.038	-0.012	
29.415	-0.113	0.005	
29.420	0.102	0.009	
29.425	0.079	0.017	
29.430	-0.157	0.023	
29.435	-0.056	0.008	
29.440	0.101	-0.009	
29.445	-0.151	-0.016	
29.450	-0.157	-0.033	
29.455	0.087	-0.052	
29.460	-0.067	-0.055	
29.465	-0.182	-0.056	
29.470	0.094	-0.062	
29.475	0.108	-0.048	
29.480	-0.159	-0.026	
29.485	-0.052	-0.022	
29.490	0.149	-0.021	
29.495	-0.096	-0.010	
29.500	-0.098	-0.009	
29.505	0.210	-0.011	
29.510	-0.008	0.005	
29.515	-0.151	0.014	
29.520	0.091	0.006	
29.525	0.091	0.006	
29.530	-0.172	0.010	
29.535	-0.079	-0.005	
29.540	0.096	-0.023	
29.545	-0.151	-0.029	
29.550	-0.146	-0.043	
29.555	0.120	-0.057	
29.560	-0.040	-0.051	
29.565	-0.156	-0.043	
29.570	0.088	-0.044	
29.575	0.087	-0.031	
29.580	-0.169	-0.015	
29.585	-0.053	-0.018	
29.590	0.145	-0.023	
29.595	-0.113	-0.015	
29.600	-0.117	-0.017	
29.605	0.169	-0.024	
29.610	0.003	-0.012	
29.615	-0.134	-0.002	
29.620	0.091	-0.005	
29.625	0.088	0.001	
29.630	-0.159	0.009	
29.635	-0.082	-0.004	
29.640	0.081	-0.020	
29.645	-0.139	-0.027	
29.650	-0.102	-0.040	
29.655	0.175	-0.046	
29.660	-0.023	-0.030	
29.665	-0.174	-0.019	
29.670	0.040	-0.025	
29.675	0.114	-0.023	
29.680	-0.128	-0.011	
29.685	-0.023	-0.011	
29.690	0.128	-0.011	
29.695	-0.142	-0.005	
29.700	-0.143	-0.014	
29.705	0.119	-0.031	
29.710	-0.015	-0.030	
29.715	-0.142	-0.026	
29.720	0.119	-0.028	
29.725	0.146	-0.012	
29.730	-0.099	0.012	
29.735	0.027	0.021	
29.740	0.198	0.028	
29.745	-0.069	0.043	
29.750	-0.060	0.042	
29.755	0.258	0.038	
29.760	0.055	0.052	
29.765	-0.076	0.063	
29.770	0.213	0.062	
29.775	0.221	0.076	
29.780	-0.102	0.095	
29.785	0.003	0.087	
29.790	0.177	0.071	
29.795	-0.099	0.062	
29.800	-0.142	0.039	
29.805	0.055	0.005	
29.810	-0.076	-0.018	
29.815	-0.188	-0.039	
29.820	-0.018	-0.064	
29.825	-0.026	-0.076	
29.830	-0.229	-0.081	
29.835	-0.128	-0.097	
29.840	0.009	-0.109	
29.845	-0.182	-0.108	
29.850	-0.168	-0.112	
29.855	0.061	-0.114	
29.860	-0.113	-0.102	
29.865	-0.212	-0.094	
29.870	-0.003	-0.098	
29.875	0.032	-0.090	
29.880	-0.099	-0.072	
29.885	0.197	-0.048	
29.890	0.497	0.009	
29.895	0.274	0.103	
29.900	0.338	0.194	
29.905	0.701	0.279	
29.910	0.404	0.369	
29.915	0.061	0.417	
29.920	0.218	0.398	
29.925	0.149	0.345	
29.930	-0.156	0.272	
29.935	-0.089	0.174	
29.940	0.037	0.080	
29.945	-0.188	0.010	
29.950	-0.200	-0.051	
29.955	-0.005	-0.099	
29.960	-0.154	-0.121	
29.965	-0.270	-0.137	
29.970	-0.090	-0.155	
29.975	-0.063	-0.159	
29.980	-0.226	-0.152	
29.985	-0.120	-0.150	
29.990	0.017	-0.142	
29.995	-0.178	-0.124	
30.000	-0.174	-0.116	
30.005	0.043	-0.113	
30.010	-0.120	-0.100	
30.015	-0.221	-0.095	
30.020	0.009	-0.100	
30.025	0.037	-0.092	
30.030	-0.183	-0.076	
30.035	-0.102	-0.074	
30.040	0.055	-0.074	
30.045	-0.136	-0.067	
30.050	-0.107	-0.066	
30.055	0.163	-0.062	
30.060	-0.072	-0.042	
30.065	-0.185	-0.032	
30.070	0.023	-0.040	
30.075	0.011	-0.043	
30.080	-0.177	-0.042	
30.085	-0.027	-0.051	
30.090	0.183	-0.049	
30.095	-0.072	-0.026	
30.100	-0.046	-0.010	
30.105	0.280	0.005	
30.110	0.096	0.039	
30.115	-0.070	0.068	
30.120	0.210	0.077	
30.125	0.218	0.093	
30.130	-0.079	0.110	
30.135	0.090	0.105	
30.140	0.326	0.103	
30.145	0.027	0.118	
30.150	-0.024	0.121	
30.155	0.256	0.110	
30.160	0.026	0.108	
30.165	-0.128	0.096	
30.170	0.120	0.067	
30.175	0.023	0.047	
30.180	-0.204	0.026	
30.185	-0.095	-0.011	
30.190	0.029	-0.044	
30.195	-0.209	-0.063	
30.200	-0.230	-0.090	
30.205	-0.072	-0.120	
30.210	-0.194	-0.139	
30.215	-0.271	-0.157	
30.220	-0.095	-0.175	
30.225	-0.128	-0.178	
30.230	-0.308	-0.178	
30.235	-0.197	-0.188	
30.240	-0.075	-0.194	
30.245	-0.250	-0.189	
30.250	-0.247	-0.189	
30.255	-0.058	-0.192	
30.260	-0.185	-0.183	
30.265	-0.267	-0.177	
30.270	-0.069	-0.177	
30.275	-0.084	-0.167	
30.280	-0.246	-0.154	
30.285	-0.107	-0.150	
30.290	0.030	-0.141	
30.295	-0.165	-0.120	
30.300	-0.166	-0.109	
30.305	0.003	-0.106	
30.310	-0.116	-0.098	
30.315	-0.210	-0.096	
30.320	-0.021	-0.103	
30.325	-0.021	-0.100	
30.330	-0.200	-0.093	
30.335	-0.085	-0.095	
30.340	0.059	-0.093	
30.345	-0.177	-0.082	
30.350	-0.165	-0.082	
30.355	0.061	-0.088	
30.360	-0.108	-0.081	
30.365	-0.195	-0.079	
30.370	0.035	-0.085	
30.375	0.041	-0.076	
30.380	-0.169	-0.060	
30.385	-0.040	-0.057	
30.390	0.168	-0.048	
30.395	-0.101	-0.026	
30.400	-0.090	-0.016	
30.405	0.139	-0.015	
30.410	-0.110	-0.008	
30.415	-0.207	-0.016	
30.420	0.024	-0.041	
30.425	0.011	-0.052	
30.430	-0.183	-0.054	
30.435	-0.055	-0.064	
30.440	0.110	-0.066	
30.445	-0.111	-0.052	
30.450	-0.102	-0.046	
30.455	0.172	-0.041	
30.460	-0.029	-0.021	
30.465	-0.148	-0.009	
30.470	0.099	-0.012	
30.475	0.073	-0.005	
30.480	-0.165	0.003	
30.485	-0.046	-0.008	
30.490	0.125	-0.018	
30.495	-0.159	-0.017	
30.500	-0.137	-0.029	
30.505	0.140	-0.043	
30.510	-0.044	-0.037	
30.515	-0.166	-0.033	
30.520	0.049	-0.040	
30.525	0.011	-0.039	
30.530	-0.177	-0.036	
30.535	-0.008	-0.044	
30.540	0.174	-0.041	
30.545	-0.119	-0.021	
30.550	-0.136	-0.017	
30.555	0.128	-0.024	
30.560	-0.035	-0.019	
30.565	-0.125	-0.016	
30.570	0.139	-0.019	
30.575	0.108	-0.004	
30.580	-0.145	0.013	
30.585	-0.029	0.010	
30.590	0.111	0.002	
30.595	-0.125	0.001	
30.600	-0.116	-0.012	
30.605	0.149	-0.025	
30.610	-0.003	-0.019	
30.615	-0.105	-0.011	
30.620	0.148	-0.008	
30.625	0.101	0.009	
30.630	-0.111	0.026	
30.635	0.052	0.027	
30.640	0.201	0.031	
30.645	-0.085	0.044	
30.650	-0.053	0.042	
30.655	0.251	0.035	
30.660	0.017	0.047	
30.665	-0.116	0.052	
30.670	0.155	0.042	
30.675	0.091	0.043	
30.680	-0.140	0.044	
30.685	-0.017	0.027	
30.690	0.137	0.012	
30.695	-0.124	0.009	
30.700	-0.140	-0.006	
30.705	0.041	-0.029	
30.710	-0.116	-0.043	
30.715	-0.213	-0.061	
30.720	-0.009	-0.084	
30.725	-0.035	-0.092	
